Time_sec,TDS_raw,Turbidity_raw,Flow_L_min
1156,0,1847,0.00
1157,0,1840,0.00
1158,0,1840,0.00
1159,2,1840,0.00
1160,0,1843,0.00
1161,1,1842,0.00
1162,5,1841,0.00
1163,0,1840,0.00
1164,9,1839,0.00
1165,0,1840,0.00
1166,0,1842,0.00
1167,0,1843,0.00
1168,0,1846,0.00
1169,0,1840,0.00
